time;C-temperature.inside;W-power.real.c.HEAT
0;18.49842997136651;0.0
60;18.49686138963811;2169.368331701859
120;18.49529984930141;2510.0131389836715
180;18.493746200850552;2871.9103324481102
240;18.49220134607305;3259.861037800158
300;18.49066625022785;3668.288203799221
360;18.48914192738278;4101.917172734881
420;18.487629452407344;4562.215576784534
480;18.486129964506016;5048.361145103754
540;18.48464466482568;5566.588302962486
600;18.483174832288785;6121.159118517685
660;18.48172183426883;6704.7284956610665
720;18.480287107259056;7323.693126402959
780;18.47887217309431;7500.0
840;18.477477404576494;7500.0
900;18.476132733627285;7500.0
960;18.474808033253588;7500.0
1020;18.47350322036631;7500.0
1080;18.47221821221588;7500.0
1140;18.47095292639084;7500.0
1200;18.469707280816486;7500.0
1260;18.46848119375348;7500.0
1320;18.467274583796478;7500.0
1380;18.466087369872778;7500.0
1440;18.464919471240947;7500.0
1500;18.46377080748948;7500.0
1560;18.462641298535456;7500.0
1620;18.461500848825377;7500.0
1680;18.460379422389163;7500.0
1740;18.459276940018604;7500.0
1800;18.458193322829157;7500.0
1860;18.45712849225861;7500.0
1920;18.456082370065783;7500.0
1980;18.455054878329193;7500.0
2040;18.454045939445773;7500.0
2100;18.453055476129556;7500.0
2160;18.45208341141039;7500.0
2220;18.45112966863263;7500.0
2280;18.450194171453873;7500.0
2340;18.449276843843677;7500.0
2400;18.448401306764737;7500.0
2460;18.447543766285875;7500.0
2520;18.446704147386182;7500.0
2580;18.445882375351307;7500.0
2640;18.44507837577221;7500.0
2700;18.444292074543903;7500.0
2760;18.443523397864222;7500.0
2820;18.442772272232585;7500.0
2880;18.442038624448756;7500.0
2940;18.441322381611624;7500.0
3000;18.44062347111798;7500.0
3060;18.4399418206613;7500.0
3120;18.43927735823053;7500.0
3180;18.438630012108884;7500.0
3240;18.437976014190177;7500.0
3300;18.43733901186338;7500.0
3360;18.436718934206016;7500.0
3420;18.43611571058543;7500.0
3480;18.435529270657604;7500.0
3540;18.434959544365974;7500.0
3600;18.434418803962377;7500.0
3660;18.43389545348087;7500.0
3720;18.43338859608502;7500.0
3780;18.43289816290141;7500.0
3840;18.432424085338063;7500.0
3900;18.43196629508331;7500.0
3960;18.431524724104637;7500.0
4020;18.43109930464755;7500.0
4080;18.430719985032216;7500.0
4140;18.43035665459706;7500.0
4200;18.43000924651781;7500.0
4260;18.42967769424328;7500.0
4320;18.429361931494256;7500.0
4380;18.42906189226237;7500.0
4440;18.428777510809017;7500.0
4500;18.428508721664226;7500.0
4560;18.42825545962559;7500.0
4620;18.42801765975715;7500.0
4680;18.427795257388325;7500.0
4740;18.427588188112825;7500.0
4800;18.427366371989766;7500.0
4860;18.427159788597905;7500.0
4920;18.426968374214372;7500.0
4980;18.42679206537671;7500.0
5040;18.426630798881817;7500.0
5100;18.426484511784885;7500.0
5160;18.426353141398337;7500.0
5220;18.426236625290787;7500.0
5280;18.426134901285987;7500.0
5340;18.426047907461786;7500.0
5400;18.425975582149096;7500.0
5460;18.425917863930852;7500.0
5520;18.425874691640992;7500.0
5580;18.42584600436342;7500.0
5640;18.425831741430997;7500.0
5700;18.42583184242451;7500.0
5760;18.425869943854142;7500.0
5820;18.425922267272696;7500.0
5880;18.425988753080002;7500.0
5940;18.42606934191947;7500.0
6000;18.426163974677088;7500.0
6060;18.426272592480444;7500.0
6120;18.426395136697725;7500.0
6180;18.42653154893674;7500.0
6240;18.42668177104395;7500.0
6300;18.42684574510347;7500.0
6360;18.42702341343613;7500.0
6420;18.427214718598485;7500.0
6480;18.427419603381853;7500.0
6540;18.42763801081137;7500.0
6600;18.42784618746256;7500.0
6660;18.428067795346138;7500.0
6720;18.42830277810166;7500.0
6780;18.428551079599025;7500.0
6840;18.428812643937537;7500.0
6900;18.429087415444965;7500.0
6960;18.429375338676614;7500.0
7020;18.429676358414394;7500.0
7080;18.42999041966589;7500.0
7140;18.430317467663453;7500.0
7200;18.43063276381903;7500.0
7260;18.430989322571083;7500.0
7320;18.431358701631442;7500.0
7380;18.431740847135302;7500.0
7440;18.43213570543801;7500.0
7500;18.43254322311417;7500.0
7560;18.43296334695674;7500.0
7620;18.43339602397614;7500.0
7680;18.433841201399378;7500.0
7740;18.434298826669142;7500.0
7800;18.434768847442943;7500.0
7860;18.435251211592217;7500.0
7920;18.43574586720147;7500.0
7980;18.4362227467696;7500.0
8040;18.43671184226434;7500.0
8100;18.437213102301193;7500.0
8160;18.437726475705684;7500.0
8220;18.4382519115125;7500.0
8280;18.438789358964634;7500.0
8340;18.43933876751254;7500.0
8400;18.43990008681329;7500.0
8460;18.440473266729708;7500.0
8520;18.44105825732956;7500.0
8580;18.441655008884688;7500.0
8640;18.442263471870195;7500.0
8700;18.442883596963615;7500.0
8760;18.443515335044072;7500.0
8820;18.444158637191475;7500.0
8880;18.44481345468568;7500.0
8940;18.445479739005684;7500.0
9000;18.446157441828813;7500.0
