time;W-power.real.c.ELECTRICITY;Wh-energy.c.ELECTRICITY
0;1326.0;22.1
60;1259.0;20.983333333333334
120;1259.0;20.983333333333334
180;1259.0;20.983333333333334
240;1259.0;20.983333333333334
300;1259.0;20.983333333333334
360;1259.0;20.983333333333334
420;1259.0;20.983333333333334
480;1259.0;20.983333333333334
540;1259.0;20.983333333333334
600;1259.0;20.983333333333334
660;1259.0;20.983333333333334
720;1259.0;20.983333333333334
780;1259.0;20.983333333333334
840;1259.0;20.983333333333334
900;1259.0;20.983333333333334
960;1259.0;20.983333333333334
1020;1259.0;20.983333333333334
1080;1259.0;20.983333333333334
1140;1259.0;20.983333333333334
1200;1259.0;20.983333333333334
1260;1259.0;20.983333333333334
1320;1259.0;20.983333333333334
1380;1259.0;20.983333333333334
1440;1259.0;20.983333333333334
1500;1259.0;20.983333333333334
1560;1259.0;20.983333333333334
1620;1259.0;20.983333333333334
1680;1259.0;20.983333333333334
1740;1259.0;20.983333333333334
1800;1259.0;20.983333333333334
1860;1259.0;20.983333333333334
1920;1259.0;20.983333333333334
1980;1259.0;20.983333333333334
2040;1259.0;20.983333333333334
2100;1259.0;20.983333333333334
2160;1259.0;20.983333333333334
2220;1259.0;20.983333333333334
2280;1259.0;20.983333333333334
2340;1323.0;22.05
2400;1323.0;22.05
2460;1323.0;22.05
2520;1323.0;22.05
2580;1323.0;22.05
2640;1323.0;22.05
2700;1390.0;23.166666666666668
2760;1390.0;23.166666666666668
2820;1390.0;23.166666666666668
2880;1390.0;23.166666666666668
2940;1390.0;23.166666666666668
3000;1390.0;23.166666666666668
3060;1326.0;22.1
3120;1326.0;22.1
3180;1326.0;22.1
3240;1326.0;22.1
3300;1326.0;22.1
3360;1326.0;22.1
3420;1326.0;22.1
3480;1326.0;22.1
3540;1326.0;22.1
3600;1326.0;22.1
3660;1326.0;22.1
3720;1326.0;22.1
3780;1259.0;20.983333333333334
3840;1259.0;20.983333333333334
3900;1259.0;20.983333333333334
3960;1259.0;20.983333333333334
4020;1259.0;20.983333333333334
4080;1259.0;20.983333333333334
4140;1259.0;20.983333333333334
4200;1259.0;20.983333333333334
4260;1259.0;20.983333333333334
4320;1259.0;20.983333333333334
4380;1259.0;20.983333333333334
4440;1259.0;20.983333333333334
4500;1259.0;20.983333333333334
4560;1259.0;20.983333333333334
4620;1259.0;20.983333333333334
4680;1259.0;20.983333333333334
4740;1259.0;20.983333333333334
4800;1259.0;20.983333333333334
4860;1259.0;20.983333333333334
4920;1259.0;20.983333333333334
4980;1259.0;20.983333333333334
5040;1259.0;20.983333333333334
5100;1259.0;20.983333333333334
5160;1259.0;20.983333333333334
5220;1259.0;20.983333333333334
5280;1259.0;20.983333333333334
5340;1259.0;20.983333333333334
5400;1259.0;20.983333333333334
5460;1323.0;22.05
5520;1323.0;22.05
5580;1323.0;22.05
5640;1323.0;22.05
5700;1323.0;22.05
5760;1323.0;22.05
5820;1323.0;22.05
5880;1323.0;22.05
5940;1323.0;22.05
6000;1323.0;22.05
6060;1323.0;22.05
6120;1323.0;22.05
6180;1259.0;20.983333333333334
6240;1259.0;20.983333333333334
6300;1259.0;20.983333333333334
6360;1259.0;20.983333333333334
6420;1326.0;22.1
6480;1326.0;22.1
6540;1326.0;22.1
6600;1326.0;22.1
6660;1326.0;22.1
6720;1326.0;22.1
6780;1326.0;22.1
6840;1326.0;22.1
6900;1326.0;22.1
6960;1326.0;22.1
7020;1326.0;22.1
7080;1326.0;22.1
7140;1326.0;22.1
7200;1326.0;22.1
7260;1326.0;22.1
7320;1326.0;22.1
7380;1326.0;22.1
7440;1326.0;22.1
7500;1259.0;20.983333333333334
7560;1259.0;20.983333333333334
7620;1259.0;20.983333333333334
7680;1259.0;20.983333333333334
7740;1259.0;20.983333333333334
7800;1259.0;20.983333333333334
7860;1259.0;20.983333333333334
7920;1259.0;20.983333333333334
