time;C-temperature.inside;W-power.real.c.HEAT
0;18.498444189375988;0.0
60;18.49688981255405;2158.840607323844
120;18.495342436893957;2497.008428116547
180;18.493802906658345;2856.2717702478676
240;18.492272117024424;3237.8601072984598
300;18.49075101704399;3643.074205164315
360;18.48924061277505;4073.2902543861524
420;18.487741970594985;4529.964241995602
480;18.486256220705826;5014.636576758228
540;18.484784560842684;5528.936982501693
600;18.48332826019722;6074.589675070594
660;18.481888663568522;6653.418839341476
720;18.480467195754667;7267.3544236964035
780;18.479065366198792;7500.0
840;18.477683693773983;7500.0
900;18.476322094634163;7500.0
960;18.47498048527586;7500.0
1020;18.47365878253681;7500.0
1080;18.47235690359455;7500.0
1140;18.47107476596505;7500.0
1200;18.46981228750131;7500.0
1260;18.468569386391998;7500.0
1320;18.467345981160076;7500.0
1380;18.466141990661427;7500.0
1440;18.46495733408351;7500.0
1500;18.46379193094399;7500.0
1560;18.4626457010894;7500.0
1620;18.461518564693794;7500.0
1680;18.460410442257405;7500.0
1740;18.459321254605324;7500.0
1800;18.458250922886165;7500.0
1860;18.457244392267427;7500.0
1920;18.456256519351243;7500.0
1980;18.455287226403357;7500.0
2040;18.454336436007154;7500.0
2100;18.45340407106236;7500.0
2160;18.452490054783752;7500.0
2220;18.451594310699882;7500.0
2280;18.450716762651783;7500.0
2340;18.449857334791695;7500.0
2400;18.449015951581792;7500.0
2460;18.448192537792924;7500.0
2520;18.447387018503353;7500.0
2580;18.446599319097494;7500.0
2640;18.445829365264665;7500.0
2700;18.445077082997848;7500.0
2760;18.444317912020562;7500.0
2820;18.44355575094277;7500.0
2880;18.442811082628392;7500.0
2940;18.442083834118574;7500.0
3000;18.441373932752597;7500.0
3060;18.44068130616667;7500.0
3120;18.440005882292706;7500.0
3180;18.43934758935711;7500.0
3240;18.438706355879585;7500.0
3300;18.438082110671942;7500.0
3360;18.437474782836887;7500.0
3420;18.436884301766842;7500.0
3480;18.436310597142768;7500.0
3540;18.43575359893298;7500.0
3600;18.43522557941409;7500.0
3660;18.434714942644828;7500.0
3720;18.43422079181334;7500.0
3780;18.433743058070675;7500.0
3840;18.433281672849244;7500.0
3900;18.43283656786165;7500.0
3960;18.432407675099554;7500.0
4020;18.43199492683254;7500.0
4080;18.431598255606975;7500.0
4140;18.431217594244874;7500.0
4200;18.43085287584278;7500.0
4260;18.43050403377065;7500.0
4320;18.430171001670715;7500.0
4380;18.429853713456396;7500.0
4440;18.429552103311178;7500.0
4500;18.42926610568751;7500.0
4560;18.428995655305712;7500.0
4620;18.428740687152878;7500.0
4680;18.428501136481785;7500.0
4740;18.428276938809805;7500.0
4800;18.42806802991784;7500.0
4860;18.42787434584922;7500.0
4920;18.42769582290865;7500.0
4980;18.427532397661146;7500.0
5040;18.427384006930954;7500.0
5100;18.4272505878005;7500.0
5160;18.427132077609343;7500.0
5220;18.427073437649796;7500.0
5280;18.427029540582957;7500.0
5340;18.427000324667937;7500.0
5400;18.426985728416163;7500.0
5460;18.426985690590367;7500.0
5520;18.427000150203533;7500.0
5580;18.427029046517895;7500.0
5640;18.427072319043912;7500.0
5700;18.427129907539253;7500.0
5760;18.427201752007786;7500.0
5820;18.42728779269858;7500.0
5880;18.427387970104892;7500.0
5940;18.42750222496318;7500.0
6000;18.42763049825211;7500.0
6060;18.427772731191556;7500.0
6120;18.42790437866974;7500.0
6180;18.428029354399406;7500.0
6240;18.42816815628555;7500.0
6300;18.428320726348982;7500.0
6360;18.428487006847458;7500.0
6420;18.428666940274734;7500.0
6480;18.428860469359584;7500.0
6540;18.42906753706485;7500.0
6600;18.42928808658648;7500.0
6660;18.429522061352586;7500.0
6720;18.42976940502248;7500.0
6780;18.430030061485745;7500.0
6840;18.430303974861285;7500.0
6900;18.430591089496396;7500.0
6960;18.43089134996582;7500.0
7020;18.431204701070833;7500.0
7080;18.43153108783831;7500.0
7140;18.4318704555198;7500.0
7200;18.432198065546388;7500.0
7260;18.432536916577792;7500.0
7320;18.432888609804532;7500.0
7380;18.43325309127773;7500.0
7440;18.433630307269;7500.0
7500;18.434020204269544;7500.0
7560;18.434422728989276;7500.0
7620;18.434837828355903;7500.0
7680;18.43526544951405;7500.0
7740;18.43570553982437;7500.0
7800;18.436158046862666;7500.0
7860;18.436622918419005;7500.0
7920;18.43710010249685;7500.0
7980;18.437589547312182;7500.0
8040;18.438091201292636;7500.0
8100;18.438605013076636;7500.0
8160;18.43913093151253;7500.0
8220;18.439668905657744;7500.0
8280;18.440218884777913;7500.0
8340;18.440780818346045;7500.0
8400;18.44135465604166;7500.0
8460;18.44194034774996;7500.0
8520;18.442537843560977;7500.0
8580;18.44319211746543;7500.0
8640;18.443858054770946;7500.0
8700;18.444535606331524;7500.0
8760;18.445224723202042;7500.0
8820;18.44592535663743;7500.0
8880;18.446637458091875;7500.0
8940;18.447360979217976;7500.0
9000;18.448095871865963;7500.0
9060;18.448842088082873;7500.0
9120;18.449599580111755;7500.0
9180;18.450368300390856;7500.0
9240;18.45114820155284;7500.0
9300;18.451939236423986;7500.0
9360;18.452741358023395;7500.0
9420;18.45355451956221;7500.0
9480;18.454354187870944;7500.0
9540;18.455144288555847;7500.0
9600;18.455945331366852;7500.0
9660;18.456757270121322;7500.0
9720;18.457580058825393;7500.0
9780;18.458413651673204;7500.0
9840;18.459258003046134;7500.0
9900;18.460113067512033;7500.0
9960;18.460978799824463;7500.0
10020;18.461855154921935;7500.0
10080;18.462742087927154;7500.0
10140;18.463639554146276;7500.0
10200;18.46454750906815;7500.0
10260;18.46546590836357;7500.0
10320;18.466394707884536;7500.0
10380;18.46733386366352;7500.0
10440;18.468283331912716;7500.0
10500;18.469243069023314;7500.0
10560;18.470213031564768;7500.0
10620;18.471193176284068;7500.0
10680;18.47218346010501;7500.0
10740;18.473183840127486;7500.0
10800;18.474206615648868;7500.0
10860;18.47524021763828;7500.0
10920;18.476283776084365;7500.0
10980;18.477337248829205;7500.0
11040;18.47840059388722;7500.0
11100;18.47947376944446;7500.0
11160;18.48055673385792;7500.0
11220;18.481649445654817;7500.0
11280;18.482751863531917;7500.0
11340;18.483863946354827;7500.0
11400;18.484985653157313;7500.0
11460;18.486116943140615;7500.0
11520;18.487257775672756;7500.0
11580;18.488408110287867;7500.0
11640;18.489567906685508;7500.0
11700;18.490737124729982;7500.0
11760;18.491915724449683;7500.0
11820;18.4931036660364;7500.0
11880;18.494300909844675;7500.0
11940;18.495552440087803;7500.0
12000;18.496813152254244;7500.0
12060;18.498083007337247;7500.0
12120;18.49936196648952;7500.0
12180;18.500649991022595;7500.0
12240;18.501947042406172;0.0
12300;18.503233722232782;0.0
12360;18.50451007339641;0.0
12420;18.505776138615804;0.0
12480;18.50703196043518;0.0
12540;18.508277581224945;0.0
12600;18.509513043182395;0.0
12660;18.51073838833243;0.0
12720;18.51195365852826;0.0
12780;18.513158895452094;0.0
12840;18.514329654043976;0.0
12900;18.515469947659614;0.0
12960;18.516600373439797;0.0
13020;18.517720972235608;0.0
13080;18.518831784731226;0.0
13140;18.51993285144462;0.0
13200;18.521024212728204;0.0
13260;18.522105908769536;0.0
13320;18.523177979591985;0.0
13380;18.524240465055392;0.0
13440;18.525293404856754;0.0
13500;18.526336838530874;0.0
13560;18.52737080545103;0.0
13620;18.528395344829644;0.0
13680;18.529410495718917;0.0
13740;18.5304162970115;0.0
13800;18.531412787441145;0.0
13860;18.532400005583348;0.0
13920;18.533377989856;0.0
13980;18.534346778520025;0.0
14040;18.535306409680025;0.0
14100;18.536256921284924;0.0
14160;18.537198351128588;0.0
14220;18.53813073685048;0.0
14280;18.53905411593627;0.0
14340;18.539968525718475;0.0
14400;18.540886345399198;0.0
14460;18.54179608552574;0.0
14520;18.542696955339682;0.0
14580;18.543588991612154;0.0
14640;18.544472230964043;0.0
14700;18.54534670986662;0.0
14760;18.546212464642142;0.0
14820;18.547069531464455;0.0
14880;18.547917946359615;0.0
14940;18.54875774520648;0.0
15000;18.549588963737317;0.0
15060;18.5504116375384;0.0
15120;18.551225802050602;0.0
15180;18.55203149256999;0.0
15240;18.552828744248426;0.0
15300;18.553662615790824;0.0
15360;18.55448807687281;0.0
15420;18.555305162371596;0.0
15480;18.556113907021878;0.0
15540;18.556914345416445;0.0
15600;18.557706512006742;0.0
15660;18.558490441103455;0.0
15720;18.559266166877084;0.0
15780;18.560033723358508;0.0
15840;18.56079314443957;0.0
15900;18.561544463873638;0.0
15960;18.56228771527616;0.0
16020;18.563022932125246;0.0
16080;18.563750147762217;0.0
16140;18.564469395392166;0.0
16200;18.565156221512634;0.0
16260;18.565814631071312;0.0
16320;18.566465212835315;0.0
16380;18.56710799931625;0.0
16440;18.56774302289288;0.0
16500;18.568370315811677;0.0
16560;18.56898991018735;0.0
16620;18.569601838003393;0.0
16680;18.570206131112613;0.0
16740;18.570802821237667;0.0
16800;18.571391939971598;0.0
16860;18.571973518778353;0.0
16920;18.572547588993327;0.0
16980;18.573114181823872;0.0
17040;18.573673328349827;0.0
17100;18.574225059524043;0.0
17160;18.57476940617289;0.0
17220;18.575306398996787;0.0
17280;18.575836068570705;0.0
17340;18.576358445344688;0.0
17400;18.57687355964436;0.0
17460;18.577381441671424;0.0
17520;18.57788212150419;0.0
17580;18.578375629098055;0.0
17640;18.578861994286026;0.0
17700;18.5793412467792;0.0
17760;18.579813416167276;0.0
17820;18.580278531919046;0.0
17880;18.580736623382887;0.0
17940;18.58118771978726;0.0
18000;18.58166887630754;0.0
18060;18.582145542491467;0.0
18120;18.582615264305048;0.0
18180;18.583078070636944;0.0
18240;18.583533990257784;0.0
18300;18.583983051820635;0.0
18360;18.584425283861485;0.0
18420;18.584860714799717;0.0
18480;18.58528937293859;0.0
18540;18.585711286465713;0.0
18600;18.586126483453516;0.0
18660;18.5865800155564;0.0
18720;18.587026845428287;0.0
18780;18.58746700095334;0.0
18840;18.58790050990179;0.0
18900;18.5883273999304;0.0
18960;18.588747698582914;0.0
19020;18.58916143329054;0.0
19080;18.589568631372384;0.0
19140;18.589969320035937;0.0
19200;18.590363526377505;0.0
19260;18.59075127738268;0.0
19320;18.591132599926784;0.0
19380;18.59150752077532;0.0
19440;18.591876066584426;0.0
19500;18.59223826390131;0.0
19560;18.592569652592836;0.0
19620;18.592874231003083;0.0
19680;18.593172581322538;0.0
19740;18.593464729513034;0.0
19800;18.593750701430324;0.0
19860;18.5940305228245;0.0
19920;18.594304219340433;0.0
19980;18.594571816518197;0.0
20040;18.594833339793507;0.0
20100;18.59508881449813;0.0
20160;18.595338265860327;0.0
20220;18.59558171900526;0.0
20280;18.595819198955425;0.0
20340;18.596050730631063;0.0
20400;18.596276338850583;0.0
20460;18.596496048330973;0.0
20520;18.59670988368822;0.0
20580;18.596917869437718;0.0
20640;18.59712002999468;0.0
20700;18.597316389674553;0.0
20760;18.59750697269341;0.0
20820;18.597691803168374;0.0
20880;18.59787090511801;0.0
20940;18.59804430246274;0.0
21000;18.598212019025222;0.0
21060;18.59837407853077;0.0
21120;18.598530504607748;0.0
21180;18.598681320787954;0.0
21240;18.598826550507027;0.0
21300;18.598966217104838;0.0
21360;18.599100343825874;0.0
21420;18.599228953819633;0.0
21480;18.599352070141013;0.0
